content,score
"Jujur saya sangat kecewa dengan aplikasi youtube sekarang ini. Selalu ada gangguan saat mau masuk ke aplikasinya, terkadang aplikasinya tidak bisa di buka, terkadang saat sudah di dalam aplikasi tapi terjadi masalah yang lain ( ADA MASALAH DENGAN SERVER [400] ). Jujur saya sudah bingung mencoba berbagai cara tapi tidak bisa selesai masalahnya. Saya mohon untuk aplikasinya di perbaiki dengan baik agar bisa di gunakan dengan nyaman kembali.",1
seru banget karna youtube bisa melihat video yang seru dan menarik jadi aku kasih bintang 5 ( lima) dari aku segitu saja ya terima kasih,5
"loading mulu ajg padahal jaringan w bagus trs tolong dong itu fitur dubbing nya ilangin aja, ganggu cok",1
Kenapa setelah di update YouTube jadi tidak bisa dibuka dan selalu keluar sendiri? Ini parah banget sih semoga cepat dibenerin,1
"Stuck bug,pas lagi dngerin lagu posisi kan besar layarnya sembari pas mau nyari lagu ( posisi layar lagu yg menyala mengecil layarnya ) eh pas diklik lagu yg lagi distel / mau disilang malah kepencet lagu lain, benerin bugnya itu , apa gunanya testing dideveloper klo masih ada bug?",1
"jangan di-update terus lah, apa sih yang harus di perbaiki",3
Bagus sih tapi tolong pihak YouTube ketika saya mau melihat YouTube tiba-tiba disuruh update lagi padahal sudah saya update tolong pihak YouTube perbaiki ini ya.,3
Sudah diupdate masih untuk update lagi. Gimansih????? Jadi gak kena buka...padahal di google play gak ada tulisan update.. Mana yang harus di update?????,1
"Keseringan update, menuhi internal perangkat aja. Iklan makin membludak tiap nonton video, giliran tdk beriklan eh malah berbayar inilah itulah kebanyakan promosi. Bisnis ya bisnis, tapi yang manusiawi dong.",2
YouTube sya bisa menonton vidio panjang YouTube bisa bikin sya menonton turial apapun 🙏,5
upload video lama banget update terbaru lagi biar gk upload video nya cepet,3
"Saya kasih bintng 2 dulu ya , karna ini selalu ad iklan ny , knp gini ya , aku selalu nonton video pasti ad aj iklan ny dan iklan ny sekaligus 2 , tolong lah di kurang kan saja dan selalu loading saat , menonton video , ayo di perbaiki apliksi ini sudh menjadi semakin buruk yasudh lah",2
"Kebanyakan nonton iklan, habis biaya beli Kouta bukan untuk nonton iklan, lalu tombol untuk blokir iklan aneh, terlalu memaksa untuk konsumtif ( dimana tombol untuk melewati iklan atau titik tiga, jika tertekan malah menuju LINK iklan tersebut )dimana jiwa essensi anda, sebagai penghibur sejati bisa membuat para penonton senang, itu DEWA PENGHIBUR. Saya kecewa, mohon ganti ruginya, Kouta yang terpakai, boleh saya beli, bukan lewat WiFi😭😭😭😭😭😭😭",1
lebih suka versi lama. versi baru utk apa diperbaharui tdk ad yg berubah2 bgt plg brubah jd bnyk iklan. iklan boleh tapi tolong videonya cm 2-3 menit iklannya ad yg smp 25 menit. kadang iklan smp 2-3x. gak bgini juga x caranya. 5detik sih okelah tp sx aja g bs?,2
"Aplikasi ini bagus ada fitur terjemahannya juga,tetapi pada saat saya menonton video dan saya mencoba untuk berkomentar tiba² KEYBOARD saya macet dan tidak bisa di pencet.. Tolong untuk di perbaiki untuk masalah ini sangat menggangu. Sebelumnya juga saya sudah mengupdate sistem keyboard saya tetap tidak bisa juga..",1
"Kenapa sekarang tidak bisa memilih resolusi tertentu dengan manual di pengaturannya, misalnya maksimal 480p saja gitu.. Yang ada cuma auto, highest, lowest jadi kalau mau 480p harus rubah sendiri SETIAP video dan itu sangat merepotkan.",2
"aplikasi nya bagus, cuman kadang suka nge bug pdhl intrenet lancar...",4
"Kok setelah di update, video rekomendasi yang ada di bawah video yang saya lihat kok gak ada malahan langsung ke komentar jadinya gak nyaman aja gitu soalnya gabisa liat video video menarik gitu karna gabut, tolong developer kembalikan youtube seperti sebelumnya.Plissss T_T ""Nggak Nyaman""",1
Saran untuk menambahkan resolusi tambahan untuk menghemat data.. Tambahin kualitas video 104p.. karena sangat bermanfaat untuk orang orang/saya untuk mendengarkan cerita/alur cerita film dll yang berdurasi panjang... Karena hal ini dapat meringankan penggunaan data internet saya/maupun pengguna lainnya,4
Saya kurang termotifasi.. karna terlalu banyak iklan yang muncul dan tidak jelas.. sehingga video yg di tampilkan selalu berisi iklan.. kecewa sih.. apa ini buat para2 pemula yaa.. yg ingin menonton video atau cuplikan pertandingan pun sulit di lihat.. hmmm harus bnyak pembenahan nii sepertinya..terus iklan gag habis2,3
Jadi males mau buka youtube.. mau download lagu ajha kebanyakan yang premium . Jadi susah mau dengerin lagu yang disukai.. kasihan laaah kalau orang yang gak punya tapii pengen hiburan harus pakai data dulu yaah kali kalau ada wifi.. ini gak ada hmm,1
"Aku dapat menonton dengan kualitas yang bagus dan tinggi tanpa memerlukan memory, tetapi, iklan yang sangat menyebalkan menggangu saya sampai saya merasa tidak ingin menonton YouTube di HP lagi. Saya bahkan harus membayar YouTube Premium di download karena saya kira semua download dapat di-download secara gratis, ternyata, bisa kena bayaran untuk YouTube Premium, saya saja tidak baca.",4
"Ini kenapa yt saya ga bisa di apa apain padahal sebelumnya ga ada apa apa,normal tapi sekarang pas mau di buka error ga bisa di apa apain tolong dong pihak YouTube ini gimana🥲",3
"Baguss, sedikit masukan, jangan terlalu sering untuk mendownload ulang video hasil download offline. Karena bagi sebagian pengguna itu membuat tidak nyaman atau pun mengganggu. Trmksh tingkatkan lagi kualitasnya....",5
"Semakin tidak asik. Terlalu banyak iklan. Mau play 1 video 2 iklan. Hasil download bisa ilang semua setelah update. Kemarin"" sempat lemot ketika dibuka app nya. Sekarang hasil offline cuma tersedia 29hari. Lah ngapain download kalau di kasih waktu",1
"bukannya youtube itu bawaan dr hp , kok hrs update kebanyakan fitur untuk apa, hrsnya itu diperuntukan khusus bwt youtuber aja, gmn dng anak2 sekolah dan ibu rumah tangga yg perlu edukasi ,,",1
"Yang terhormat Youtube,kenapa fitur download di hp saya hanya mendukung/mencakupi kualitas 140p dan 360p saja padahal hp saya cukup baik,seblumnya hp saya bisa mendownload video dengan kualitas 720p bahkan 1080p namun kenapa sekarang hanya tersedia di kualitas 140p dan 360p saja?,apakah ini bug?,mohon di fix dan di hilangkan bug nya. Terimakasih.",2
kenapa gk bisa di perbarui youtube ini padahal hp ini masih bagus aneh aja,5
YouTube yang sekarang udh ga ada bug nya dan bisa di lunasin kalo ingin lebih luas lho dan aku suka sekali nonton YouTube 😘,5
"Saya masih okelah kalau iklan di YouTube short tentang game² random, tapi entah pada saat ini, mengapa iklan di yt short menjadi iklan judol dan pornografi. Saya sangat heran mengapa yt short melegalkan iklan yang berunsur pornografi. Tolong untuk update selanjutnya, iklan yt bebas dari iklan² aneh tsb🙏🏻🙏🏻",2
"Bagus aplikasinya ,, tetapi ada kendala atau bug di YouTube ,, 1. Tidak bisa ganti nama ,, keyboard selalu error kalau ganti nama ,,, jadinya ngebug gitu jadi saya tidak suka ,, 2. Ada suara video yt padahal saya sudah keluar dari aplikasi ,, 3. Selalu nge lah padahal hp saya ram nya besar dan WiFi nya lancar,, saran saya , tolong di perbaiki aplikasinya agar tidak nge bug lagi,, itu saja saran dari saya.",3
sebenarnya YouTube ini bagus tp kenapa setiap aku mempunyai aplikasi ini lama kelamaan menjadi tidak bisa dipakai dan harus pindah ke YouTube com dan juga menjadi tidak bisa dihapus aplikasi nya dan karena itu mohon untuk yang membuat aplikasi ini segera diperbaiki supaya pengguna lain juga ikut merasa nyaman karena pengguna lain pasti tidak nyaman kalau aplikasi ini error dan hanya itulah yang saya sampaikan dan sekian terimakasih atas pembuat aplikasi ini juga menjadi lebih nyaman thank you .,2
"Kenapa YouTube premium yg sekarang kalau lagi nonton tuh di awal awal vidio ngeskip beberapa detik pdahal selama menonton Kagak kepencet sama sekali layarnya, dan tiba tiba Terskip beberapa detik. Tolong perbaikan nya Admin🙏🙏",3
"Ngga ada kemajuan, setiap play video pasti lag muter2 ga jelas karena iklannya ga bs keluar, sepertinya nyangkut tuh iklannya yg jd penyebab videonya ga bs play. Padahal sinyal jaringan lancar.",1
Nambah lama dan nambah update kok malah nambah banyak bugnya,1
Kurang suka karna sekarang kalo harus mendengarkan lagu harus terus berada di aplikasi sedangkan saya mendengarkan lagu yg tidak ada video nya jadi sedikit membosan kan jadi untuk lebih disemulakan seperti dulu agar lebih baik lagi,2
Saldo saya hilang dan saya tidak merasa membayar nya yutube apaan ini saldo saya hilang tolong kembalikan saldo saya.,1
"Youtube semqkin jelek, sekarang pas nonton tergeser kebawah komen sembunyi jadi halaman kosong tergeser kembali langsung keluar parah,Buka youtube semakin berat,,setiap penyimpanan video ke plasyit seminggu dua mi minggu hilang sendiri atau tidak tersimpan sama sekali,",3
"YouTube menurut ku aplikasi yang wajib di download karena dengan video edukasi,hiburan,motivasi dll",5
"Iklannya tolong di atur lagi agar tidak menggangu kenyamanan saat sedang menonton, soalnya terkadang iklan yg di tampilkan itu2 aja dan porsinya terkadang banyak untuk video yg debenarnya dorasinya tidak panjang. Mohon kedepanya di perhatikan semagat terus untuk kedepanya.",4
"Saat buka aplikasi nya lemot & lama,makan waktu,saat pindah tempat malah muter muter terus,tolong dong lebih di tingkat kan lagi system nya.ingat..kompetitor makin marak,jgn sampai youtube malah kalahsaing.",2
"Buat yg ngerasa boros kuota, jangan nonton aja aman 🤣🤣 atau ketika kita nonton video disana ada pilihan kwalitas gambar, naahh bisa diatur disana, semakin kecil resolusi gambar semakin awet kuota.. kecuali klo pengen kwalitas yg jernih ya siap2 jebol deh kuota kita atau bisa juga didownload, jd bisa ditonton saat offline gak makan kuota, cocok buat yg punya anak yg suka banget nonton youtube..",5
Mohon maaf🙏 saya sangat tidak nyaman dengan fitur di short yang terdapat tombol pause di layar video karena itu sangat mengganggu pandangan dan juga tidak ada gunanya dan fungsinya sama sekali... Saya jujur kesal dengan adanya tombol tersebut sehingga tolong dimohon untuk memperbaiki hal seperti ini karena sangat mengganggu,1
"Kenapa sekarang setiap mau ganti resolusi video gak bisa. Sudah di tap berkali² menunya tetap gk ada respon sebagaimana mestinya. Sudah saya hubungi via email beserta bukti videonya, bukannya ditanggapi malah diarahkan ke bantuan yang tidak penting.",1
"sangat beemanfaat untuk mencari tutorial Apa saja, 👍",5
"Knp ya Kok Kelamaan banyaknya iklan ya 1/1 Jadi error Video Nya Udah error Bug Ga bisa Diskip habis kuota aja nih boros emng youtube tolong tanpa iklan bisa ga bukan² apa sekarang Banyak Iklan ada versi Tanpa Skip terus di Update aplikasi youtube bikin beban saya aja MB saya udah penuh jangan bikin pusing dan satu lagi tolong tanpa iklan biar bikin ringan dan ga beban Banyak Frame, bug, Gelap Layar youtube pas saya tonton Kok gelap ya udah Gelap Ngebug pulaa Tolong Perbaiki Ya Pihak Youtube!!!!!",1
Apk nya bagus!!!tapi jangan kasih iklan banyak² dong saya pun jadi males lihat Vidio di YouTube satiap putar Vidio pasti ada ada iklan di vidio tersebut tolong diapadet lagi apk nya di kurangin iklannya ada iklan boleh tp jangan berlebihan,2
woy benerin lah jing video muncul suara doang tapi layarnya hitam,1
"Yutub kenapa sekarang banyak banget iklannya?:( Padahal dlu gak sebanyak ini, masa dalam satu video bisa nyampe 5 iklan:( please lah, kuota buat streaming diyutub aja gampang banget abisnya, masa iya kudu berlangganan juga bisa iklannya gak banyak. Punten diperbaiki lagi🙏",4
"YouTube nya error bikin aku emosi, biasanya kalau aku nemuin short terus nyari sound nya pas di pencet video ORI nya ga bisa error melulu . Sama kalau aku nonton video panjang pas mau pencet short yg muncul disitu,ga bisa gimana sih! Tolong perbaikin lagi bug nya",2
"YouTube adalah platform luar biasa yang memungkinkan akses ke berbagai macam konten video dari seluruh dunia. Aplikasi ini sangat user-friendly dengan antarmuka yang intuitif dan navigasi yang mudah. Kecepatan streaming yang stabil dan kualitas video yang tinggi membuat pengalaman menonton menjadi menyenangkan. Fitur-fitur seperti rekomendasi video yang personal, playlist yang bisa disesuaikan, dan kemampuan untuk menyimpan video offline adalah beberapa aspek yang sangat berguna.",5
"Update gangguu, useless bngt tombol rewind skip dan pause ditengah layar bikin video jadi blur karena terhalang tombol-tombol tersebut. Apakah kami harus membayar lagi untuk menghilangkan gangguan ini (YouTube Premium)? Rakus Anying",1
"Iklan nya nggak ngotak woy, kurangi jumlah iklan pervideonya lah, yang dulu nggak sebegitu banyaknya tapi kalo sekarang iklannya nggak ngotak banyak banget satu video bisa Sampek 4 - 5 iklan yang muncul. Gila apa ya???",1
Opsi baru sangat merepotkan (ribet) yang saya maksud adalah Kualitas Videonya Harus Pilih terlebih dahulu sangat merepotkan balikin saja seperti dulu tidak perlu banyak opsi kalo mereka mau hemat yah bikin saja di pengaturan umum biar mereka yang cari.,4
"mengapa saat ini YouTube saya tidak bisa di gunakan, sangat mengecewakan",5
Walapupun udan diperbarui tapi bugnya tetap resolusi menurun otomatis setelah jeda iklan ataupun sedang nemutar kadang resolusi menurun otomatis padahal sinyal stabil dan udah dikunci resolusinya.. Masalah nambah lagi short video belum kelar udah geser ke video selanjutnya hadeh,5
"Jadi kecewa, banyak bugnya terus historinya sering hilang. Makin diupdate malah makin downgrade. Kualitas yang versi 240p, 360p, 480p, udah pada banyak yang hilang di sebagian video. Beberapa kali denger MV yang diulang-ulang di Youtube kualitas audionya sering pecah dan kayak lagi denger suara kaset yang macet",2
Tolong lah ya kemabaliin fitur yang seperti dulu jadi kalo lagi gabut bisa banyak pilihan mau nonton video apa jadi ga usah cape cape cari satu persatu kalo sekarang asal buka salah satu video nya langsung ke komentar udah ga ada pilihan video nya lagi mohon di perbaiki lagi yaa,1
"Semang setelah update ada hal baru dan pasti butuh penyesuaian, Tapi kenapa update nya tidak begitu membantu lebih baik malah lebih sulit dan mengganggu kenyamanan saat menonton,gambaranya seperti ini ""lagi nonton video sambil rebahan atau duduk tiba tiba layar hp kesenggol dikit jadi otomatis vidio yang kita tonton loncat kedepan atau kebelakang dalam hitungan detik atau menit"" itu menurut saya sangat mengganggu selaki,",1
YouTube kok makin lama makin jelek mulai dari bug iklan yang tidak teratur terutama bug ketika gak di update tiba tiba ngeframe nga bisa ke buka dan tidak adanya notifikasi saat ingin di update yang terkadang menyebabkan bug disaat tengah menonton kalau YouTube seperti ini lebih baik kembali ke versi yang lama dikarenakan ini sangat menggangu baik bagi saya maupun bagi puluhan bahkan jutaan orang diluar sana,1
"buat apa ada update kalo gak bisa dibuka dihp, disuruh masuk youtube web",1
"Untuk apk nya bagus, cuman pas gw udh update kok banyak bug? Misalnya setiap kali gw nonton video itu selalu ke sensor padahal gw udah atur resolusi video nya 750, jadi gak nyaman ini mah kalo setiap kali nonton video trs ke sensor",1
Video yang didownload selalu eror dan tidak bisa diputar,4
"Sekarang youtube kebanyakan iklannya. Baru aja nonton 2 manit eh ada iklan 25 detik. Promosi boleh, tapi gk juga tiap apa yg ditonton ada iklannya. Jengkel kadang kalau asik nonton tiba tiba timbul iklan. Terima kasih",1
"Hay You Tube aq Uning Ning ini sudah bagus.. cuman syng,, ga bisa di putar di latar belakang klo bisa di putr di latr belakang, seperti (Tube) bisa ngirit batrai seperti mau dgr lagu mp3 atau tnton vid itu kn kita yg tinggal memilih. Masalah seting tlng di perbaiki seperti youtub go. karna mau dnlod semua ad pilihan dn kualits nya. Yg saya pertahan kn tolng pitur nya bisa di putr di latar belakang.. Jadi bila ad laporan sms Dia bisa di lihat dn You Tube pn msh tetap berjalan lancr",3
